"","title","content","url"
"37","Who runs the economic world? It might soon be women","INDONESIA: Who runs the world? It might soon be women as a crop of female economists join IMF chief Christine Lagarde in top positions at major financial bodies.

As the International Monetary Fund and World Bank meet this week in Bali, Lagarde no longer cuts quite the same lone figure she once did, now flanked by growing numbers of female finance ministers and economists.

The IMF has just named Gita Gopinath to replace its outgoing chief economist Maurice Obstfeld, making her the first woman to hold the post.

India-born Gita Gopinath appointed IMF chief economist


Gopinath, 46, a well-respected economics professor at Harvard University and co-editor of the prestigious American Economic Review, is likely to bring a fresh perspective to the institution, and potentially challenge longstanding positions.

While the IMF has traditionally promoted flexible exchange rates to protect against economic shocks, Gopinath's work has long advocated the opposite.

Lagarde acknowledged the gap between the Fund's traditional stance and Gopinath's work, saying the Indian-American's ""stellar"" reputation was built around ""the role of the US dollar in international transactions, and the rigidity that it implies"".

But she said Gopinath would continue that work at the Washington-based IMF.

""I am sure that we will be exploring further and deeper those particular (avenues),"" Lagarde added.

""There are not many candidates that I can see at the moment that are prepared to be the currency operators, with the responsibility that comes with it.""

Gopinath is only the latest woman to be appointed to a top economic role, with the World Bank in April naming Yale professor Pinelopi Koujianou Goldberg its chief economist.

The Greek, who has a PhD from Stanford, became only the second woman to occupy that position.

And in June, the Organisation for Economic Cooperation and Development (OECD) appointed Laurence Boone, a former advisor to French president Francois Hollande, to its chief economist post.

In Bali, the trend is on display, with female finance ministers, central bankers and economists among the speakers and in the audience at sessions.

Among them is host country Indonesia's well-regarded Finance Minister Sri Mulyani Indrawati, who earlier this week emphasised the importance of visible female role models in top economic jobs.

""Finance minister has always been seen as man's job,"" she told a seminar about empowering women in the workplace on the sidelines of the meeting on the Indonesian holiday island.

""Battling this perception that this is a male job and for a woman you have to be an extra, extraordinary to do this male job... That creates a real huge burden.""

The 56-year-old, in her second term as finance minister after working at the World Bank, regularly finds herself delivering speeches on Indonesia's economy to majority-male audiences.

At the same panel, Lagarde also urged greater visibility for women across the professional world, and referred to the way US Open champion Naomi Osaka helped raise the profile of women's tennis in Japan with her recent win over Serena Williams.

""Suddenly (women's) tennis became a really powerful sport,"" the IMF chief said.

""We need to encourage and celebrate women who win.""


Carolyn Wilkins, senior deputy governor of the Bank of Canada, said the need for visible role models extended to universities.


""Woman are more likely to choose a major if they know another woman who did the same course,"" she told the seminar.



But Wilkins remains relatively alone in the top ranks of the world's central banks, still largely a male bastion.


Women have held top positions in the central banks of South Africa and Israel, among others, and Janet Yellen headed the US Federal Reserve under president Barack Obama, making her one of the most influential figures in the world of monetary policy.","https://timesofindia.indiatimes.com/business/business/international-business/who-runs-the-economic-world-it-might-soon-be-women/articleshow/66178680.cms"
"38","China-US surplus hits record, adding fuel to trade war","BEIJING: China's trade surplus with the United States ballooned to a record $34.1 billion in September, despite a raft of US tariffs, official data showed Friday, adding fuel to the fire of a worsening trade war.

Relations between the world's two largest economies have soured sharply this year, with US President Donald Trump vowing on Thursday to inflict economic pain on China if it does not blink.

China's exports to the US rose to $46.7 billion while imports slumped to $12.6 billion, according to China's customs administration.

The world's top two economies imposed new tariffs on a massive amount of each other's goods mid-September, with the US targeting $200 billion in Chinese imports and Beijing firing back at $60 billion worth of US goods.

""China-US trade friction has caused trouble and pounded our foreign trade development,"" customs spokesman Li Kuiwen told reporters Friday.

China's overall trade -- what it buys and sells with all countries including the US -- logged a $31.7 billion surplus, as exports rose faster than imports.

Exports jumped 14.5 per cent for September on-year, beating forecasts from analysts polled by Bloomberg News, while imports rose 14.3 per cent on-year.

While the data showed China's trade remained strong for the month, analysts forecast the trade war will start to hurt in coming months.

""The big picture is the Chinese exports have so far held up well in the face of escalating trade tensions and cooling global growth, most likely thanks to the competitiveness boost provided by a weaker renminbi (yuan),"" said Julian Evans-Pritchard, China economist at Capital Economics.

""With global growth likely to cool further in the coming quarters and US tariffs set to become more punishing, the recent resilience of exports is unlikely to be sustained,"" he said.

Trump accused China of thinking Americans are ""stupid"" and boasted that his tariffs had already ""had a big impact"" on China's stumbling economy in a Thursday interview on Fox News.

""I have a lot more to do if I want to do it. I don't want to do it but they have to come to the table,"" he warned.

The yuan has fallen for weeks against the US dollar, dropping nine per cent in the past six months, which mitigates the rise in the price of Chinese goods caused by punitive US tariffs.

US Treasury Secretary Steven Mnuchin, in comments published in the Financial Times this week warned China against engaging in competitive currency devaluations.

China has steadfastly denied that it has manipulated the yuan to cope with the tariffs.


The US dollar has strengthened against a range of currencies this year as American interest rates have risen.


China's stock market has plunged this year but the trade war has also started to erode Trump's oft-touted US stock gains, with the Dow Jones Industrial Average down more than five per cent for the week.

The International Monetary Fund this week cited the trade war as it lowered its 2019 growth forecast for China, which is set to see its slowest expansion since 1990.


The IMF also lowered estimates for the United States and the global economy as a whole.","https://timesofindia.indiatimes.com/business/business/international-business/china-us-surplus-hits-record-adding-fuel-to-trade-war/articleshow/66174926.cms"
"39","Trump says Federal Reserve is 'out of control'","WASHINGTON: President Donald Trump renewed his attacks on the US central bank on Thursday, saying it was ""out of control"" in raising interest rates but that he had no plans to dismiss Federal Reserve Chairman Jerome Powell.
Trump blamed the Federal Reserve for the global stocks rout that continued Thursday for a second day amid concerns about rising interest rates.

""It is a correction that I think it is caused by the Federal Reserve, with interest rates,"" Trump told reporters at the White House. ""I think the Fed is out of control.""

However, asked about Powell's future, Trump said, ""I'm not going to fire him.""

Trump named Powell to lead the central bank but can only fire him for cause.

Earlier in the day, Trump told the Fox & Friends television broadcast that the central bank was ""making a big mistake"" by being ""too aggressive"" in raising rates.

However, he acknowledged higher rates helped savers.

The comments followed his strongest criticism of the Fed late Wednesday when he said the central bank had ""gone crazy.""

US shares fell sharply on Wednesday as the Dow Jones Industrial Average lost more than 800 points in its worst tumble since February.

The rout caused a domino effect worldwide, with losses spreading to Asia and Europe on Thursday as investors remained concerned about rising rates -- which would send more buyers out of equities and into bonds -- as well as the impact of Trump's trade conflict with China on corporate profits.

After a roller coaster ride Thursday, the Dow lost another 545 points for a drop of more than two percent. London also lost nearly two percent, Frankfurt fell 1.5 percent, and Tokyo plunged nearly four percent.

White House economic adviser Larry Kudlow on Thursday said Trump's opinions had no weight on the Fed's actions.

""We know the Fed is independent. The president is not dictating policy to the Fed. He didn't say anything remotely like that,"" he said on CNBC.

And Kudlow said the Fed was managing ""the transition from ultra, ultra easy money...to something more normal,"" by raising rates gradually.

Trump has repeatedly touted the spate of Wall Street records as proof of the success of his economic program, including his confrontational trade strategy, and criticized the Fed for raising the benchmark interest rate -- three times this year -- saying it would undermine his efforts.

In fact it is largely his policies that are behind the changes: tax cuts and increased government spending are expected to juice the economy, adding to the Fed's justification to raise interest rates.

Meanwhile, trade conflicts raise costs for companies, which could hit the bottom line in quarterly earnings -- something analysts said had helped prompt Wednesday's sell-off.

The attacks on the Fed are another example of Trump breaking with recent norms. The Fed is an independent body and presidents in recent decades have avoided commenting publicly on its actions.

Powell has brushed off the comments, saying officials do not pay attention to politics.


""This is just who we are and I think who we will always be, which is, we're a group who -- we're quite removed from the political process,"" Powell said in a recent interview.


""And we just try to do the right thing for the medium and longer term for the country.""

International Monetary Fund chief Christine Lagarde also defended the Fed on Thursday.


Raising interest rates was justified ""for those economies that are showing much improved growth, inflation that is picking up...unemployment that is extremely low,"" Lagarde told a press briefing in Bali, Indonesia where the IMF is holding its annual meeting.","https://timesofindia.indiatimes.com/business/business/international-business/trump-says-federal-reserve-is-out-of-control/articleshow/66173716.cms"
"40","Musk denies Murdoch Jr in line for Tesla chairman post","Elon Musk replied with a tweet saying: ""This is incorrect"" after the Financial Times (FT) reported that outgoing Twenty-First Century Fox CEO James Murdoch was the lead candidate to replace him as Tesla chairman.Tesla has until November 13 to appoint an independent chairman of the board, part of settlements reached last month between Tesla, Musk and US regulators after Musk tweeted in August that he had secured funding to take the electric car maker private.


The SEC settlement capped months of debate and some investor calls for stronger oversight of Musk, whose recent erratic public behaviour raised concerns about his ability to steer the money-losing company through a rocky phase of growth. The US Securities and Exchange Commission, which said Musk's tweeted statements about going private were fraudulent, allowed the billionaire to retain his role as CEO while requiring he give up his chairmanship.


Musk had said he was considering taking Tesla private at a price of $420 a share, a number that is slang for marijuana. He tweeted the three-word denial of the FT story, on Wednesday, about six hours after the newspaper's post.

In a vote of confidence for Musk, shareholder T. Rowe Price said in a regulatory filing on Wednesday that it had raised its stake to 10.2% at the end of September from just under 7% in June. The FT cited two people briefed on discussions saying Murdoch was the lead candidate for the job. Murdoch, already an independent director of Tesla, has signalled he wants the job, the report said.


The son of Fox mogul Rupert Murdoch, he joined Tesla's board last year after years of work with media companies. He has no experience in manufacturing and has never led a company that makes cars or electric vehicles. Murdoch could not immediately be reached for comment. Tesla did not respond to a request for comment. Twenty-First Century Fox declined to comment.","https://timesofindia.indiatimes.com/business/business/international-business/musk-denies-murdoch-jr-in-line-for-tesla-chairman-post/articleshow/66172666.cms"
"41","These are the best countries to live and work in - and to boost your salary","NEW DELHI: Moving abroad boosts the average worker’s income by $21,000, with the best-paid staff found in Switzerland, the US and Hong Kong.

That’s the conclusion in a survey showing that 45 per cent of expats said their existing job paid more internationally and 28 per cent changed locations for a promotion. In Switzerland, famous for both sky-high mountains and prices, the annual income boost totaled $61,000. Expat salaries there averaged $203,000 per year -- twice the global level.

In HSBC’s annual Expat Explorer, Singapore topped the ranking as best place to live and work for a fourth straight year, beating New Zealand, Germany and Canada. Switzerland ranked only eighth, with the high cost of raising children and difficulty making friends going against it.



“Singapore packs everything a budding expat could want into one of the world’s smallest territories,” HSBC said.


Sweden, one of the world’s most gender-equal countries, got top billing for family, while New Zealand, Spain and Taiwan led the way in the experience category.



Despite the cultural, financial and professional advantages of moving abroad, the survey of 22,318 people uncovered that women trailed on a variety of metrics.


While relocating boosted women’s income by roughly 27 per cent -- topping the increase experienced by men -- only about a quarter moved to develop their careers, compared with 47 per cent of their male counterparts. Just half worked full time, and the overall level of education was somewhat lower. Women’s average annual salary was also $42,000 lower than men’s.","https://timesofindia.indiatimes.com/business/business/international-business/these-are-the-best-countries-to-live-and-work-in-and-to-boost-your-salary/articleshow/66162383.cms"
"42","How Donald Trump is rerouting world's oil tankers","NEW DELHI: West African and Latin American producers are sending ever-growing volumes of crude to China. America’s exports to the Asian country have slumped in favor of its neighbors. There’s an urgent global need to find replacement barrels for Iran’s, whose exports might just collapse next month.

The thing that connects the shifting flows is Trump’s foreign policy. China’s slumping purchases of American crude -- and its extra buying from elsewhere -- have coincided with a trade war between the US and the Asian country. Likewise, reimposed sanctions on Iran, which start November 4, have increased the need for the type of heavy, sour crude that the Persian Gulf state sells.

“If you combine the impact of US sanctions on Iran and the US trade war with China, it is Trump’s foreign policy which is reshaping oil flows,” said Olivier Jakob, managing director of consultancy Petromatrix GmbH. “The US is becoming a great energy power and they will use that, we are starting to see the implementation of that in different parts of the energy scene, part of that is being seen today in the oil flows.”

Oil markets are also grappling with record US output, fueled by shale production, and America’s removal in late 2015 of longstanding crude-export limits. Those shipments -- just a few hundred thousand barrels a day a few years ago -- now consistently top an average of 2 million barrels a day each month. American crude increasingly flows to markets in Asia, Europe and Latin America, data from the US Energy Information Administration show.

Shifting flows

But there have been recent changes in precisely where those barrels are going. China, the world’s largest energy consumer, in August didn’t import any US crude for the first time since September 2016, according to the most recent data from the US Census Bureau. That compares with almost 12 million barrels in July, when China was the second-largest recipient.

Shipments to South Korea soared to a record 267,000 barrels a day in August -- a 313 per cent year-on-year increase, according to Bloomberg calculations from Census data. Volumes to Japan and India rose by 198 per cent and 165 per cent, respectively. Exports to the UK, Italy and the Netherlands have also surged this year.

“The pattern of trade does look as though it’s going to ebb away from a focus on China to other Asian countries, and Europe,” said Caroline Bain, chief commodities economist at Capital Economics.

China is also increasingly turning to other regions. Colombian exports to the Asian nation rose five-fold in September, while Brazilian shipments hit their highest level this year. Chinese refiners bought 1.71 million barrels of crude a day from West Africa for October loading, the most since at least August 2011.

Sanctions’ effect

It’s not yet clear to what extent, if any, China will curb shipments of Iranian crude due to US sanctions. However, buyers in India, Japan and South Korea are reducing purchases from the Persian Gulf state. Saudi Crown Prince Mohammed Bin Salman said that the kingdom and other OPEC producers are making up for lost supply from Iran.

The demand for replacement crudes is apparent. Exports from Oman last month rose to their highest levels this year on healthy demand from China, Bloomberg tanker-tracking showed. Kuwait is directing more flows to Asia, while its shipments to the US by late September all but dried up -- the first time that’s happened since the Gulf War of 1990-91.


The curbs on Iran are having an effect on oil prices, with global benchmark Brent trading now trading near its highest level in four years. Oman was the talk of one of the oil market’s biggest gatherings last month, as its crude surged past $90 a barrel. Supertankers, which often benefit when trade flows are dislocated, are earning the most since early 2017.


Flows from Iran could drop by 2 million barrels a day, to below 1 million barrels day in November and possibly December, Energy Aspects Ltd said in a report dated October 1.



Whether it’s the need he’s created for replacement supplies from Iran, or other actions by the US president, Trump’s policies are now having a direct impact on where oil is flowing, said Eugene Lindell, an analyst at JBC Energy GmbH in Vienna.


“What you can say beyond doubt is that it’s creating lots of exotic trade flows that hadn’t been in the market before,” he said. “It’s been a major influence that has forced a change in trade flows.”","https://timesofindia.indiatimes.com/business/business/international-business/how-donald-trump-is-rerouting-worlds-oil-tankers/articleshow/66161465.cms"
"43","US wants to prohibit data localisation, top trade official says amid looming RBI directive","WASHINGTON: The US wants to prohibit data localisation to ensure that there is a free flow of information across borders, a senior Trump administration official has said, amidst reports that major American IT companies are up in arms against the latest Indian directive which kicks off next week.

Data localisation is an act of storing data on any device that is physically present within the borders of a particular country where the data was generated.

The Reserve Bank of India (RBI), in a circular in April, said all system providers will have to ensure that the entire data relating to payment systems operated by them are stored in a system only in India. It gave time till October 15 to comply with the mandate.

""We want to have prohibitions on data localisation to ensure that there's free flow of information, free flow of data across borders, disciplines around countries requiring companies to give up their source code, permanent ban on taxation or duties on digital transmissions,"" Dennis Shea, Deputy US Trade Representative and US Ambassador to the WTO, told a Washington audience on Friday.

""And by the way, South Africa and India want to rethink the current moratorium on those duties,"" Shea said in response to a question at the Center for Strategic and International Studies (CSIS), a top American think-tank.

American financial companies are believed to have approached the administration against an RBI directive which, beginning October 15, requires them to store in India any payment-related data from transactions that take place inside the country.

India has rejected their request of mirroring.

""If implemented, this policy will put an unnecessary burden on American companies and hurt consumers, who will endure higher costs and increased cybersecurity risks,"" Republican Strategist Andy Surabian, who is also a political adviser to Donald Trump Jr, wrote in BreitBart News this week.

""And they are planning to do all of this in spite of the unprecedented level of economic support the US has provided India over the course of decades. The Trump administration should stand up to these reckless actions, just like they have done in other situations when Americans were getting bullied and pushed around,"" Surabian demanded.

During his CSIS appearance, Shea did not specifically pointed out India on the data localisation issue, but made his views pretty clear where the Trump administration stands on this issue.


Shea said the US is very engaged at the multilateral issue and has a very high-ambition approach to that.


The general view is that the negotiation part of this process may begin early next year, or perhaps a ministerial statement around Davos.



Other members of the WTO, he said, have lower ambitions so ""how this works out still remains to be seen,"" he added.


Mobile messaging platform WhatsApp has said it has built a system that stores payments-related data in India, in line with RBI's data localisation policy.","https://timesofindia.indiatimes.com/business/business/india-business/us-wants-to-prohibit-data-localisation-top-trade-official-says-amid-looming-rbi-directive/articleshow/66192350.cms"
"44","TCS to see 28,000 campus hires, highest in 3 years","BENGALURU: Tata Consultancy Services (TCS) is giving offers to 28,000 campus recruits this year, the highest number of offers it has made to freshers in the last three years, signalling a strong demand pipeline for its services.

In each of the last two years, the company made 20,000 offers to freshers. “We are seeing good demand in terms of business and growth. We have already hired 16,000 people in the first half of the year,” said Ajoy Mukherjee, executive VP and head of global human resources at TCS.


The company made a net addition of 10,227 people in the September quarter, its highest in 12 quarters. The attrition rate is relatively low at 10.9%, which prompted CEO Rajesh Gopinathan to say on Thursday that the company was a gold standard in talent retention. Given that, a lot of the fresh hiring will be net additions and not hiring to fill up positions vacated by those leaving.


Two sectors that have been weak, BFSI (banking, financial services & insurance) and retail, have made a comeback, which is helping to drive demand for TCS.



The company has given 100% quarterly variable allowance (QVA) to its employees for the September quarter. An email from Mukherjee to employees also said that individual payout for grades equivalent to C3A (mid-level) and above may vary depending on business unit and performance. The QVA will be reflected in the November payroll. TCS has given 100% or higher variable payouts in the last four quarters.


The company said onsite hiring across all geographies has been net positive. “We want to highlight our journey on multi-location agile teams. TCS follows a location-independent agile strategy. We are hiring onsite and our hiring has been net positive,” Mukherjee said. Asked if TCS is planning to increase the compensation for regular entry-level hires, Mukherjee said it was too early to comment.","https://timesofindia.indiatimes.com/business/business/india-business/tcs-to-see-28000-campus-hires-highest-in-3-years/articleshow/66189403.cms"
"45","Tata Motors sends corporate communications chief on leave after #MeToo allegation","NEW DELHI: Tata Motors Ltd sent its chief of corporate communications on leave following allegations of inappropriate behavior with female employees, as the global #MeToo movement hit the Indian corporate world after first shaking up Bollywood and some media houses.

The owner of Jaguar Land Rover, in a Twitter post, said it has asked Suresh Rangarajan “to proceed on leave in order to allow for an objective enquiry to be completed as swiftly as possible."" Rangarajan declined to comment.

Tata Motors
✔
@TataMotors
In light of the enquiry by ICC, Suresh Rangarajan, has been asked to proceed on leave in order to allow for an objective enquiry to be completed as swiftly as possible.
5:41 PM - Oct 11, 2018
230
171 people are talking about this
Twitter Ads info and privacy


On Thursday, a journalist posted screenshots on her Twitter account of allegations against the Tata executive, leading to the move by the automaker. Prominent men in India are facing accusations of harassment, with the microblogging site being used to allege instances of wrongdoing by men in entertainment, politics and media.
TOP COMMENT
I am proud because I never had a gf, rarely spoke with girls (girlphobia). Relaxed!
alexdmello

Tata Motors has always “striven to ensure a respectful and safe workplace for everyone,” the Mumbai-based company’s human resources department said in a Twitter post. “Any allegations are investigated and appropriate action is taken immediately.” The matter is being probed by an internal panel set up as per law, according to the post.


View image on Twitter
Tata Motors
✔
@TataMotors
Allegations are being investigated and an appropriate action will be taken immediately as soon as the enquiry is complete - Tata Motors’ HR
5:20 PM - Oct 11, 2018
89
58 people are talking about this
Twitter Ads info and privacy","https://timesofindia.indiatimes.com/business/business/india-business/tata-motors-sends-corporate-communications-chief-on-leave-after-metoo-allegation/articleshow/66181622.cms"
"46","TCS reports net profit of Rs 7,901 crore in Q2, up 7.6 per cent","NEW DELHI: IT major Tata Consultancy Services (TCS) reported a net profit of 7.6 per cent in the second quarter ended September 30. TCS' Q2 profit came at Rs 7,901 crore against Rs 7,430 crore reported in the first quarter ended June 30.

In terms on year-on-year (y-o-y) growth, TCS net profit rose to 22.6 per cent, when compared to Rs 6,446 crore a year earlier.

Analysts, on average, expected a consolidated net profit of Rs 7,902 crore, according to Refinitiv Eikon data.

Revenue from operations (y-o-y) rose 20.7 per cent to Rs 36,854 crore in Q2. Strong revenue growth was also seen in its banking, financial services and insurance (BFSI) and retail segments.

TCS chief executive and managing director Rajesh Gopinathan said, ""We are very pleased with our all-round strong performance in Q2. Revenue growth was driven by expanding demand for digital transformation across verticals, and continued acceleration in banking, financial services and insurance (BFSI) and retail.""


N Ganapathy Subramaniam, chief operating officer and executive director, at TCS termed the September quarter as a ""good"" one and said there was a strong demand in areas like analytics, cloud and automation.


The company's board have also ""declared a second interim dividend of Rs 4 per equity share of Re l each and that the same shall be paid to the equity shareholders of the company whose names appear on the register of members of the company or in the records of the depositories as beneficial owners of the shares as on Wednesday, October 24, 2018.""



The second interim dividend ""will be paid to the equity shareholders on October 30, 2018,"" it added.


The net employee addition in Q2 stood at 10,227 professionals, highest in 12 quarters, the company said. Total employees strength at the end of Q2 stood at 4,11,102 on a consolidated basis.","https://timesofindia.indiatimes.com/business/business/india-business/tcs-q2-net-profit-rises-7-6-revenue-from-operations-up-21/articleshow/66165051.cms"
"47","Rupee depreciation: Tata Motors to take a call on price hike later this year","NEW DELHI: Even as rupee depreciation is adding to the stress in the automobile market, Tata Motors will evaluate passing on its impact to consumers only around December to avoid price hike during the festive season, a senior company official said Wednesday.

The company, which introduced an upgraded version of its compact sedan Tigor priced between Rs 5.20 lakh and Rs 7.38 lakh (ex-showroom), is also looking at launching a premium hatchback next year to widen its product offering.

""That's a stress. Till a point we can absorb and we will absorb, but otherwise we are running a sustainable project and we have to win sustainably,"" Tata Motors president, passenger vehicles business unit, Mayank Pareek told PTI.

He was responding to a query on the impact of rupee depreciation against the dollar on the company's cost of imports.

Pareek further said, ""We have about 25-30 per cent import content both directly and indirectly.""

On Tuesday, the rupee slumped by 33 paise to finish at a fresh lifetime low of 74.39 against the US dollar on high crude oil prices, strengthening of the greenback and unabated foreign fund outflows.

When asked if the company planned to pass on the impact to customers, he said, ""We will watch but for the festive season we would not like to disturb the pricing.""

By year-end, around December, the company could decide on the price hike, Pareek said adding, ""Certainly we will have to do, but we cannot completely pass on the entire burden to customers.""

Commenting on the market sentiment, he said there is ""stress"" due to factors such as high fuel prices and non-availability of vehicle finance.

""However, at Tata Motors we are looking forward to a good festive season on the back of the actions we have taken up, such as introduction of new products to build on the growth we have had this year,"" Pareek said.

In the second quarter, when the industry PV sales have declined by 3.2 per cent, Tata Motors grew by 19.1 per cent, he added.

On the new Tigor, Pareek said the company expects the model to be a strong player in the compact sedan segment which has witnessed growth in the last two years after witnessing a decline previously.

""Customers had moved to compact SUV from compact sedan. However, in the last two-three years with the introduction of new exciting products, people have again started buying products in this segment,"" he added.

The new Tigor will be available in petrol version powered by 1.2 litre engine and diesel with 1.05 litre powertrain.


The petrol variants of the model are priced between Rs 5.20 lakh and Rs 6.65 lakh, while the diesel trims are tagged between Rs 6.09 lakh and Rs 7.38 lakh.


On new product plans, Pareek said the company is looking to fill gaps in its portfolio to enhance its presence in the overall market segments.



""Around three years ago, we were present in only 50 per cent of the market. We have increased in to around 55-60 per cent now. The aim is to be present in 90 per cent of the overall PV segment,"" he said.


While Tata Motors is gearing up to launch its SUV Harrier early next year, Pareek said, ""We are still not present in the premium hatchback segment, which is also something we will look to address next year.""","https://timesofindia.indiatimes.com/business/business/india-business/rupee-depreciation-tata-motors-to-take-a-call-on-price-hike-later-this-year/articleshow/66149024.cms"
"48","Record fuel prices hit petrol, diesel demand in September","NEW DELHI: India's monthly diesel consumption fell for the first time in 10 months year-on-year in September, while petrol sales grew by the least in four months as record high pump prices dented demand, government data showed on Friday.

Lower local sales of petrol and diesel curbed growth in India's overall fuel demand to 1.1 per cent in September, despite higher sales of liquefied petroleum gas and jet fuel.

India's fuel consumption, a proxy for oil demand, totalled 16.54 million tonnes in September, a decline of about 1.3 per cent from August, data from the Petroleum Planning and Analysis Cell (PPAC) of the oil ministry showed.

A sharp fall in the value of the Indian rupee and soaring oil prices led to record high pump prices of diesel and petrol, forcing the government to cut taxes on them and asking retailers to cut marketing margins by Re 1 a litre.

Diesel sales, which account for about 40 percent of refined fuels used in India, declined by 0.8 per cent to 6.03 million tonnes in September, the data showed.

Growth in sales of gasoline, widely used for transportation, eased to 4.2 per cent to 2.23 million tonnes from the same month last year, as demand for passenger vehicles fell 5.6 percent in September from a year ago.

""It may have some price impact but we need to analyse that... last month growth in petrol and diesel sales were impacted as (in) September 2017 there was a robust growth,"" said M K Surana, Chairman of Hindustan Petroleum Corp.

Industrial slowdown

Lower consumption of diesel also indicates slowing industrial activity, as it is used in industries and mining.


India's industrial output in August grew 4.3 per cent from a year earlier, compared to the downwardly revised 6.5 per cent year-on-year increase in July.


Although overall monsoon rains were below average, floods in parts of India restricted mobility and hit demand from farmers who use diesel-fuelled generators to power pumps for wells.

""Seasonally it is not a high demand period,"" Senthil Kumaran, senior oil analyst at FGE, said, adding that the worst is over for Indian fuel buyers in term of prices as the government might cut taxes further.


""We see a marginal impact of pricing in September sales but going forward from now to until March we expect the government to continue to take measures to reduce the impact of higher prices through reduction of taxes ahead of elections next year.""","https://timesofindia.indiatimes.com/business/business/india-business/record-fuel-prices-hit-petrol-diesel-demand-in-september/articleshow/66193478.cms"
"49","Why India wants investors to fill its caves with oil","NEW DELHI: Amid the volatility in the global crude prices, the government is planning to increase its capacity of oil reserves and is seeking investments from oil traders and producers.

Caves of oil: They are called strategic petroleum reserves (SPRs). India has three underground storage facilities (built at the cost of Rs 4,100 crore) that can store 5.33 million tonnes of crude oil.

Oil in caves: The one in Visakhapatnam is filled with 1.33 MMT of oil purchased by the government, another in Mangalore (with 1.50 MMT capacity) has been half-filled by the government and another half leased to Abu Dhabi National Oil Co, and the third in Padur, Karnataka, is built but awaiting oil for storage.

Dig some more: Cabinet early this year approved two more SPRs: a 4.4 million tonnes SPR at Chandikhol in Odisha and a 2.5 million tonnes facility at Padur in Karnataka.


What now? Centre is seeking $1.5 billion in investments from global oil producers and traders to build the two additional reserves. It plans to hold roadshows in New Delhi, Singapore and London this month to draw investors. Getting private investors will lessen the financial burden on the government.


Private or public? While the oil will be filled by private companies, India will reserve the first right over the crude. Government-owned Indian Strategic Petroleum Reserves Ltd (formed in 2006) will collaborate with private entities to invest in the project.



Why? For India’s energy security (we import 85% of our crude needs), and to insulate us from external price and supply shocks. The oil in the three SPRs already built can help meet 10 days of crude requirement, and the two planned ones can hold supply of about 12 more days.


What crisis? There was one during the Gulf War in 1990, when our oil reserves were adequate only for three days. Plus, others like US, Japan, China, UK and EU have it too.","https://timesofindia.indiatimes.com/business/business/india-business/why-india-wants-investors-to-fill-its-caves-with-oil/articleshow/66192770.cms"
"50","Retail inflation inches up to 3.77% in September; August IIP at 4.3%","NEW DELHI: Retail inflation in September marginally moved up to 3.77 per cent in September from 3.69 per cent in August, data released by the ministry of statistics and programme implementation showed.

The inflation numbers inched up due to higher food and fuel prices and a depreciating rupee.



A Reuters poll had suggested that the retail inflation in September may accelerate to the Reserve Bank of India's medium-term target of 4.00 per cent, higher than August's 10-month low of 3.69 per cent.

""The story on food has been very much comfortable this year. So much so that it could help mitigate a lot of pain because of the rise in crude prices and a falling rupee,"" Tushar Arora, senior economist, HDFC Bank told news agency Reuters.

Another set of data released showed that the August industrial output (IIP) grew at 4.3 per cent in August, down from 4.8 per cent posted in the same period last year.


When compared with July 2018, the industrial production growth or factory growth slipped to a three-month low in August mainly due to a sharp decline in the mining sector output and poor offtake of capital goods.


The IIP growth is the lowest since May when industrial production grew at 3.9 per cent. Factory growth expanded by 6.8 per cent in June and 6.5 per cent in July.



The RBI last week held interest rates unchanged, surprising many market watchers who anticipated a third consecutive hike, but shifted its stance from ""neutral"" to ""calibrated tightening"" in a nod to pricing pressures.


Read the story in Bengali","https://timesofindia.indiatimes.com/business/business/india-business/retail-inflation-inches-up-to-3-77-in-september-august-iip-at-4-3/articleshow/66182954.cms"
